@timestamp,timestamp,host,host_ip,user,source_ip,event_id,scenario_type,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,raw_anomaly_score,anomaly_score,ml_prediction,ml_priority_output,behavioral_context_score,risk_score,priority_output
2026-05-21T02:38:00,2026-05-21T02:38:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,9,27,0,25,4,3,0,1,1,3,1.0,0.043797672553496536,0.8487530998260794,Anomaly,High,0.8300000000000001,0.8140012399304319,High
2026-05-17T02:57:00,2026-05-17T02:57:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,0,1,1,1,2,2,1,0,2,0.6,-0.04728714567524661,0.4496284619533494,Normal,Low,0.07,0.3436847181146731,Low
2026-05-20T09:27:00,2026-05-20T09:27:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,3,1,1,1,1,9,0,1,3,1.0,-0.04700244554473132,0.45087598968304055,Normal,Low,0.1,0.44535039587321623,Low
2026-05-01T08:53:00,2026-05-01T08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,10,26,0,26,1,2,9,0,1,3,1.0,0.025133454509982722,0.7669683478481216,Anomaly,High,0.43999999999999995,0.7394540058059152,High
2026-05-28T13:20:00,2026-05-28T13:20:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,12,13,1,36,5,2,1,1,1,3,1.0,0.026480659920401606,0.772871668313924,Anomaly,High,0.6699999999999999,0.8096486673255696,High
2026-05-03T01:19:00,2026-05-03T01:19:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,5,0,3,1,1,2,1,1,1,3,0.6,-0.06191843673404507,0.385515595956427,Normal,Low,0.17,0.38303957171590414,Low
2026-05-14T10:38:00,2026-05-14T10:38:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,4,1,0,1,1,1,10,0,1,3,1.0,-0.06793209002842604,0.35916436377430533,Normal,Low,0.1,0.42533241217638884,Low
2026-05-23T03:27:00,2026-05-23T03:27:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,5,4,1,2,3,1,1,3,1.0,-0.03423722085650471,0.50681193795773,Normal,Low,0.17,0.46155810851642537,Low
2026-05-25T00:30:00,2026-05-25T00:30:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,4,0,1,1,1,2,0,1,0,2,0.6,-0.05547941739225826,0.41373073996200804,Normal,Low,0.07,0.3626589626514699,Low
2026-05-11T06:22:00,2026-05-11T06:22:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,1,1,3,1,2,6,1,1,3,1.0,-0.08670746876584923,0.2768925166627674,Normal,Low,0.17,0.386257006665107,Low
2026-05-01T22:06:00,2026-05-01T22:06:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,3,1,1,22,1,0,2,0.8,-0.07207757662326619,0.3409992527476062,Normal,Low,0.07,0.39023303443237584,Low
2026-05-25T02:17:00,2026-05-25T02:17:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,1,1,1,2,1,1,3,0.8,-0.10333791462969738,0.20401955262609064,Normal,Low,0.17,0.35044115438376966,Low
2026-05-09T21:50:00,2026-05-09T21:50:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,4,4,1,1,21,1,1,3,1.0,-0.05168715256039591,0.430348068262905,Normal,Low,0.17,0.44763922730516204,Low
2026-05-10T02:25:00,2026-05-10T02:25:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,0,1,1,1,1,2,1,0,2,0.8,-0.10465962136688095,0.19822796481693947,Normal,Low,0.07,0.3164578525934425,Low
2026-05-03T21:40:00,2026-05-03T21:40:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,43,0,28,1,1,9,0,1,3,1.0,0.003558054541674016,0.6724270854646929,Anomaly,High,0.43999999999999995,0.7516375008525438,High
2026-05-23T11:51:00,2026-05-23T11:51:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,0,3,3,1,2,11,0,1,3,0.8,-0.12761402778811354,0.09764403295411202,Normal,Low,0.1,0.2807242798483115,Low
2026-05-15T20:28:00,2026-05-15T20:28:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,T1021.002 - SMB/Windows Admin Shares,12,3,7,12,2,4,1,1,1,3,0.6,0.02123989331544862,0.749907148934587,Anomaly,High,0.49000000000000005,0.6934628595738348,Low
2026-05-18T07:23:00,2026-05-18T07:23:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,4,2,1,1,7,0,1,3,1.0,-0.1226675030323609,0.11931921373901752,Normal,Low,0.1,0.31272768549560703,Low
2026-05-26T07:24:00,2026-05-26T07:24:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,T1021.002 - SMB/Windows Admin Shares,10,1,4,13,2,4,18,0,1,3,0.6,-0.024239270364651566,0.5506219652172579,Normal,Low,0.42000000000000004,0.5699154527535699,Low
2026-05-27T18:32:00,2026-05-27T18:32:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,2,0,3,3,1,2,18,0,0,2,0.8,-0.0913771290950115,0.25643052833025504,Normal,Low,0.0,0.2959055446654354,Low
2026-05-15T21:35:00,2026-05-15T21:35:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,2,2,1,1,21,1,1,3,1.0,-0.12966467706478807,0.08865829124794457,Normal,Low,0.17,0.31096331649917786,Low
2026-05-06T21:08:00,2026-05-06T21:08:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Benign Activity,3,0,2,3,1,2,21,1,0,2,0.8,-0.08997430426735142,0.26257756756496714,Normal,Low,0.07,0.3255310270259869,Low
2026-05-08T01:26:00,2026-05-08T01:26:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,2,3,1,2,1,1,1,3,0.8,-0.08866028034768869,0.26833549002987683,Normal,Low,0.17,0.3428341960119508,Low
2026-05-28T14:30:00,2026-05-28T14:30:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,0,2,3,1,1,14,0,0,2,0.8,-0.11010031698793799,0.17438737632197462,Normal,Low,0.0,0.26308828386212324,Low
2026-05-11T04:31:00,2026-05-11T04:31:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,4,1,1,3,1,1,4,1,1,3,1.0,-0.07480985954643271,0.3290266600205061,Normal,Low,0.17,0.42377733067486917,Low
2026-05-06T22:36:00,2026-05-06T22:36:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,4,1,0,2,1,1,22,1,1,3,1.0,-0.06507813276104979,0.37167012140764866,Normal,Low,0.17,0.44083471522972617,Low
2026-05-16T04:10:00,2026-05-16T04:10:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,T1021.002 - SMB/Windows Admin Shares,10,3,5,13,1,4,8,0,1,3,0.8,0.060195498167650796,0.9206067450045049,Anomaly,High,0.5,0.7699093646684686,High
2026-05-13T14:24:00,2026-05-13T14:24:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,2,0,3,3,1,2,14,0,0,2,0.8,-0.10392159226632847,0.20146193512314128,Normal,Low,0.0,0.27391810738258987,Low
2026-05-21T10:09:00,2026-05-21T10:09:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,0,2,2,1,2,10,0,0,2,0.8,-0.11201442877997836,0.1659999283289681,Normal,Low,0.0,0.2597333046649206,Low
2026-05-10T15:21:00,2026-05-10T15:21:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,11,24,0,21,4,4,1,1,1,3,1.0,0.037885137715889416,0.8228449586905991,Anomaly,High,0.8300000000000001,0.8369713168095732,High
2026-05-15T07:20:00,2026-05-15T07:20:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,4,0,3,3,1,1,7,0,1,3,0.8,-0.11996859886693656,0.13114554406086107,Normal,Low,0.1,0.29412488429101113,Low
2026-05-14T07:07:00,2026-05-14T07:07:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,4,1,3,2,1,1,7,0,0,2,0.6,-0.09520961960903213,0.2396369350805245,Normal,Low,0.0,0.28252144069887647,Low
2026-05-11T09:43:00,2026-05-11T09:43:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,T1021.002 - SMB/Windows Admin Shares,9,0,5,13,1,5,4,1,1,3,0.8,0.05989555218442566,0.9192924114606265,Anomaly,High,0.5700000000000001,0.7632169645842507,High
2026-05-11T11:14:00,2026-05-11T11:14:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,T1003 - OS Credential Dumping,12,1,19,21,4,2,13,0,1,3,1.0,-0.018170067886383867,0.5772166084126972,Normal,Low,0.42000000000000004,0.6938866433650788,Low
2026-05-13T10:29:00,2026-05-13T10:29:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,4,4,1,2,10,0,1,3,1.0,-0.07476196832103121,0.3292365146194103,Normal,Low,0.1,0.38002793918109745,Low
2026-05-17T12:56:00,2026-05-17T12:56:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,4,1,2,1,1,1,12,0,0,2,0.6,-0.10387428688457262,0.2016692226133059,Normal,Low,0.0,0.26733435571198905,Low
2026-05-27T10:17:00,2026-05-27T10:17:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,5140,benign_remote_admin,Benign Administrative Activity,4,0,3,2,1,2,10,0,1,3,0.6,0.0006450877825288082,0.6596627540921541,Anomaly,High,0.18,0.47753176830352834,Low
2026-05-21T20:28:00,2026-05-21T20:28:00,DC01,192.168.79.131,dave.it,192.168.79.133,4672,benign_remote_admin,Benign Administrative Activity,4,0,2,1,1,1,20,1,1,3,1.0,-0.007492472159556618,0.6240047736711365,Normal,Low,0.25,0.5537685761351213,Low
2026-05-28T02:13:00,2026-05-28T02:13:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4672,benign_admin_maintenance,Benign Administrative Maintenance,4,1,1,1,1,1,2,1,1,3,0.8,-0.002417086228423626,0.6462446113435419,Normal,Low,0.25,0.5226645112040835,Low
2026-05-24T04:32:00,2026-05-24T04:32:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,2,0,1,1,1,2,4,1,0,2,0.8,-0.06549674130291949,0.3698358203031046,Normal,Low,0.07,0.3517676614545752,Low
2026-05-13T15:56:00,2026-05-13T15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,11,24,0,35,6,3,14,0,1,3,1.0,0.02359402057348925,0.7602227010501127,Anomaly,High,0.76,0.8014224137533784,High
2026-05-28T04:20:00,2026-05-28T04:20:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,1,1,1,1,4,1,0,2,0.8,-0.1051548434137426,0.19605795093357342,Normal,Low,0.07,0.2989231803734294,Low
2026-05-28T06:01:00,2026-05-28T06:01:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,10,26,1,22,4,4,16,0,1,3,1.0,0.01840000143454379,0.7374630244294763,Anomaly,High,0.76,0.7756518764384571,High
2026-05-11T05:59:00,2026-05-11T05:59:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,38,1,40,1,2,14,0,1,3,1.0,0.013925416657358913,0.7178558378142521,Anomaly,High,0.43999999999999995,0.7698090017923674,High
2026-05-15T23:04:00,2026-05-15T23:04:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,2,2,1,1,23,1,0,2,0.6,-0.06587047347888542,0.3681981629822195,Normal,Low,0.07,0.36111259852622113,Low
2026-05-24T13:25:00,2026-05-24T13:25:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,3,1,0,1,1,1,13,0,1,3,1.0,-0.05947782459559836,0.3962101162385999,Normal,Low,0.1,0.42348404649544,Low
2026-05-12T06:59:00,2026-05-12T06:59:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,4,0,4,3,1,1,6,1,0,2,0.6,-0.07250882969071815,0.3391095445862965,Normal,Low,0.07,0.3328104845011853,Low
2026-05-13T02:26:00,2026-05-13T02:26:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,7045,benign_admin_maintenance,Benign Administrative Maintenance,6,0,3,3,1,2,2,1,1,3,0.6,0.02104426520966529,0.7490499259813346,Anomaly,High,0.29000000000000004,0.5631199703925338,Low
2026-05-29T05:37:00,2026-05-29T05:37:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,5,4,1,2,5,1,1,3,1.0,-0.03402262756851182,0.5077522644580804,Normal,Low,0.17,0.46193423911656556,Low
2026-05-08T03:36:00,2026-05-08T03:36:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,0,3,1,1,2,3,1,1,3,0.6,-0.07041815048589228,0.34827069346665784,Normal,Low,0.17,0.3681416107199965,Low
2026-05-13T23:59:00,2026-05-13T23:59:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,2,1,1,23,1,0,2,0.8,-0.07465273098452918,0.32971518179162845,Normal,Low,0.07,0.3857194060499848,Low
2026-05-27T17:07:00,2026-05-27T17:07:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,3,2,1,1,1,1,17,0,1,3,1.0,-0.06353574626477176,0.3784287060297398,Normal,Low,0.1,0.416371482411896,Low
2026-05-20T20:47:00,2026-05-20T20:47:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,0,3,2,1,2,20,1,0,2,0.6,-0.07946345079804285,0.30863508479177626,Normal,Low,0.07,0.3039540339167105,Low
2026-05-07T06:09:00,2026-05-07T06:09:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,2,3,1,2,6,1,1,3,1.0,-0.12490913173647666,0.1094966191269443,Normal,Low,0.17,0.31929864765077776,Low
2026-05-21T11:13:00,2026-05-21T11:13:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,3,1,3,1,1,11,0,1,3,1.0,-0.051489121587648956,0.43121582034082784,Normal,Low,0.1,0.4708196614696645,Low
2026-05-06T17:14:00,2026-05-06T17:14:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Benign Activity,3,1,3,2,1,2,17,0,0,2,0.8,-0.11989518608031058,0.13146723160931442,Normal,Low,0.0,0.2625868926437258,Low
2026-05-21T11:49:00,2026-05-21T11:49:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,2,2,1,2,11,0,1,3,0.8,-0.1341394434713311,0.06905030875089048,Normal,Low,0.1,0.25262012350035623,Low
2026-05-15T15:38:00,2026-05-15T15:38:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,4,3,1,2,15,0,1,3,1.0,-0.12423866680507778,0.11243452994627445,Normal,Low,0.1,0.3099738119785098,Low
2026-05-10T14:17:00,2026-05-10T14:17:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,3,1,1,2,14,0,0,2,0.8,-0.11606940971905971,0.1482314041076512,Normal,Low,0.0,0.26929256164306054,Low
2026-05-24T05:04:00,2026-05-24T05:04:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,1,1,1,5,1,1,3,1.0,-0.10030583091136741,0.21730584269738554,Normal,Low,0.17,0.3957556704122876,Low
2026-05-27T05:13:00,2026-05-27T05:13:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,5,0,1,1,1,1,5,1,1,3,0.6,-0.09197119109923202,0.2538274075586571,Normal,Low,0.17,0.3303642963567962,Low
2026-05-07T08:29:00,2026-05-07T08:29:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,2,0,3,2,1,2,8,0,0,2,0.8,-0.10851484835623709,0.18133474258774496,Normal,Low,0.0,0.26586723036843135,Low
2026-05-22T03:11:00,2026-05-22T03:11:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,1,3,2,1,1,3,1,0,2,1.0,-0.08414168259938282,0.28813553711847056,Normal,Low,0.07,0.37575421484738825,Low
2026-05-12T06:52:00,2026-05-12T06:52:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4688,normal_client_activity,Benign Activity,3,1,3,3,1,2,6,1,0,2,1.0,0.010117302389978544,0.7011690588591778,Anomaly,High,0.13,0.5499676235436711,Low
2026-05-30T15:35:00,2026-05-30T15:35:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,3,1,1,1,15,0,1,3,1.0,-0.12287222800721398,0.11842212920791009,Normal,Low,0.1,0.29570218501649737,Low
2026-05-29T10:34:00,2026-05-29T10:34:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,4,0,2,3,1,1,10,0,0,2,0.8,-0.12411844847223613,0.11296131475513896,Normal,Low,0.0,0.27185119256872226,Low
2026-05-20T00:54:00,2026-05-20T00:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,T1543.003 - Windows Service,14,2,6,6,1,5,11,0,1,3,0.6,0.055954430241911934,0.9020228060674669,Anomaly,High,0.38,0.7711424557603201,High
2026-05-11T09:30:00,2026-05-11T09:30:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,4,1,3,2,1,1,9,0,0,2,0.6,-0.10267755480330776,0.2069131838776957,Normal,Low,0.0,0.26943194021774497,Low
2026-05-07T11:13:00,2026-05-07T11:13:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,2,3,1,1,11,0,1,3,1.0,-0.13171947088498748,0.07965438856318945,Normal,Low,0.1,0.2801950887586091,Low
2026-05-25T17:52:00,2026-05-25T17:52:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,43,1,36,1,2,3,1,1,3,1.0,0.022514273294119147,0.755491355582744,Anomaly,High,0.51,0.7953632088997644,High
2026-05-08T02:22:00,2026-05-08T02:22:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,5140,benign_remote_admin,Benign Administrative Activity,5,0,1,1,1,2,2,1,1,3,0.8,0.025829616272916245,0.7700188596341132,Anomaly,High,0.25,0.5888408771869786,Low
2026-05-26T20:09:00,2026-05-26T20:09:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,6,0,1,3,1,2,20,1,1,3,0.8,-0.06665675472209909,0.3647527565734845,Normal,Low,0.17,0.43140110262939385,Low
2026-05-11T06:52:00,2026-05-11T06:52:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,2,4,1,1,6,1,1,3,1.0,-0.09283361381176325,0.25004835678459936,Normal,Low,0.17,0.3755193427138398,Low
2026-05-17T07:01:00,2026-05-17T07:01:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,3,0,2,1,1,2,7,0,0,2,0.6,-0.09368714731241184,0.24630825765520226,Normal,Low,0.0,0.2685233030620809,Low
2026-05-15T22:36:00,2026-05-15T22:36:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,3,0,2,1,1,2,22,1,0,2,0.8,-0.08233316733295837,0.29606027161139375,Normal,Low,0.07,0.3389241086445575,Low
2026-05-21T14:00:00,2026-05-21T14:00:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,0,3,3,1,2,14,0,0,2,0.6,-0.08032285853167165,0.30486924535618326,Normal,Low,0.0,0.2752810314758066,Low
2026-05-05T12:08:00,2026-05-05T12:08:00,DC01,192.168.79.131,Administrator,192.168.79.133,4672,benign_remote_admin,Benign Administrative Activity,5,0,2,3,1,1,12,0,1,3,1.0,-0.008133915561515881,0.6211940323148777,Normal,Low,0.18,0.5588109462592844,Low
2026-05-04T11:08:00,2026-05-04T11:08:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,4,1,1,3,1,2,11,0,0,2,0.6,-0.08136486202129967,0.300303289431284,Normal,Low,0.0,0.30678798243918026,Low
2026-05-06T23:15:00,2026-05-06T23:15:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,2,3,1,1,23,1,0,2,1.0,-0.04889731156412691,0.4425728747565846,Normal,Low,0.07,0.4708624832359672,Low
2026-05-10T09:58:00,2026-05-10T09:58:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,5,4,1,1,9,0,1,3,1.0,-0.06172012623435352,0.38638457289369194,Normal,Low,0.1,0.4195538291574768,Low
2026-05-11T13:57:00,2026-05-11T13:57:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,38,0,31,1,1,9,0,1,3,1.0,0.003558054541674016,0.6724270854646929,Anomaly,High,0.43999999999999995,0.7516375008525438,High
2026-05-03T11:32:00,2026-05-03T11:32:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,20,1,43,1,2,13,0,1,3,1.0,0.013168806163741609,0.7145404456869128,Anomaly,High,0.43999999999999995,0.7684828449414317,High
2026-05-21T08:19:00,2026-05-21T08:19:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,T1543.003 - Windows Service,11,1,5,12,1,3,18,0,1,3,0.6,0.05135199333516671,0.8818553841034288,Anomaly,High,0.54,0.7370754869747048,High
2026-05-30T10:23:00,2026-05-30T10:23:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,1,2,1,2,10,0,0,2,0.8,-0.11562933272519221,0.15015977783918114,Normal,Low,0.0,0.2700639111356725,Low
2026-05-07T18:38:00,2026-05-07T18:38:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,5,3,1,1,18,0,1,3,1.0,-0.08031451417492508,0.3049058094996873,Normal,Low,0.1,0.3702956571332083,Low
2026-05-13T05:19:00,2026-05-13T05:19:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,T1087 - Account Discovery,11,1,12,30,4,4,3,1,1,3,1.0,0.0024405072494344537,0.6675301040906881,Anomaly,High,0.6499999999999999,0.7478453749696087,High
2026-05-10T10:32:00,2026-05-10T10:32:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,2,0,1,3,1,2,10,0,0,2,0.8,-0.08992768072773372,0.26278186729052105,Normal,Low,0.0,0.2984460802495418,Low
2026-05-21T19:36:00,2026-05-21T19:36:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,4,2,0,3,1,1,19,0,1,3,1.0,-0.05275566699049328,0.4256659440267519,Normal,Low,0.1,0.45193304427736747,Low
2026-05-20T23:38:00,2026-05-20T23:38:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Benign Activity,3,0,4,1,1,2,23,1,0,2,0.8,-0.05327084110898361,0.4234085021447526,Normal,Low,0.07,0.3898634008579011,Low
2026-05-23T19:16:00,2026-05-23T19:16:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,4,0,4,3,1,2,19,0,0,2,0.8,-0.06675644589310026,0.3643159197515124,Normal,Low,0.0,0.3723930345672717,Low
2026-05-16T13:40:00,2026-05-16T13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,12,21,1,41,6,4,12,0,1,3,1.0,0.01233152434258411,0.7108715598048805,Anomaly,High,0.76,0.7983486239219523,High
2026-05-07T08:32:00,2026-05-07T08:32:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,1,0,2,1,1,8,0,1,3,1.0,-0.07054271767066467,0.3477248524200386,Normal,Low,0.1,0.4374232743013488,Low
2026-05-01T10:22:00,2026-05-01T10:22:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,3,0,1,2,1,2,10,0,1,3,0.8,-0.12422917014582813,0.11247614336503871,Normal,Low,0.1,0.26999045734601557,Low
2026-05-24T12:01:00,2026-05-24T12:01:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,0,2,1,1,1,12,0,1,3,0.6,-0.08397019345116885,0.28888698555423636,Normal,Low,0.1,0.35055479422169455,Low
2026-05-12T01:18:00,2026-05-12T01:18:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,1,1,2,1,2,1,1,1,3,0.6,-0.05348698551032205,0.4224613788195924,Normal,Low,0.17,0.414484551527837,Low
2026-05-13T22:58:00,2026-05-13T22:58:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,1,2,1,1,22,1,0,2,0.6,-0.06353997832292557,0.37841016157072965,Normal,Low,0.07,0.3651973979616252,Low
2026-05-07T03:09:00,2026-05-07T03:09:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,3,1,0,2,1,1,3,1,1,3,1.0,-0.06437458485658254,0.3747529985331365,Normal,Low,0.17,0.42540119941325466,Low
