timestamp,host,host_ip,user,source_ip,event_id,scenario_type,priority_label,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,event_4624,event_4625,event_4672,event_4688,event_5140,event_7045
2026-05-04 00:10:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,1,1,1,2,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-30 06:28:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,12,20,1,43,4,3,12,0,1,3,1.0,0,1,0,0,0,0
2026-05-05 03:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,11,25,0,18,4,4,4,1,1,3,1.0,0,1,0,0,0,0
2026-05-29 01:38:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,1,3,1,2,1,1,0,2,1.0,1,0,0,0,0,0
2026-05-28 10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,11,2,9,25,5,2,22,1,1,3,1.0,1,0,0,0,0,0
2026-05-18 00:08:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,5,3,1,1,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-17 19:08:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,3,1,4,2,1,2,19,0,1,3,0.6,1,0,0,0,0,0
2026-05-16 17:14:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,3,1,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-26 10:19:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,0,6,10,2,4,23,1,1,3,0.8,0,0,0,0,1,0
2026-05-24 16:48:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,3,1,2,1,1,16,0,0,2,1.0,0,1,0,0,0,0
2026-05-03 14:47:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,3,2,1,2,1,1,14,0,0,2,1.0,0,1,0,0,0,0
2026-05-21 12:43:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,2,2,1,1,12,0,1,3,1.0,1,0,0,0,0,0
2026-05-22 16:19:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,1,3,3,1,2,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-05 09:11:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,1,3,1,2,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-20 00:53:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,4,3,1,2,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-17 15:55:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,11,20,1,30,5,4,9,0,1,3,1.0,0,1,0,0,0,0
2026-05-23 23:49:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,1,2,1,2,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-22 06:03:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,3,1,1,2,6,1,0,2,0.8,1,0,0,0,0,0
2026-05-10 05:34:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,20,0,42,5,4,11,0,1,3,1.0,0,1,0,0,0,0
2026-05-24 08:42:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,4,1,0,1,1,1,8,0,0,2,1.0,0,1,0,0,0,0
2026-05-26 22:59:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,2,2,1,1,22,1,0,2,0.8,1,0,0,0,0,0
2026-05-12 15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,2,7,11,1,3,10,0,1,3,0.8,1,0,0,0,0,0
2026-05-24 14:18:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,4,2,1,2,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-13 02:57:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,3,3,1,1,2,1,0,2,0.8,1,0,0,0,0,0
2026-05-22 11:10:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,4,1,1,1,11,0,1,3,1.0,1,0,0,0,0,0
2026-05-14 07:12:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,4,1,3,3,1,1,7,0,0,2,0.6,0,0,0,0,1,0
2026-05-22 11:37:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,1,2,1,1,11,0,0,2,1.0,0,1,0,0,0,0
2026-05-10 15:46:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,4,1,1,1,15,0,1,3,1.0,1,0,0,0,0,0
2026-05-02 23:41:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,10,0,11,19,4,3,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-24 13:06:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,3,1,3,1,1,1,13,0,0,2,0.8,0,0,0,1,0,0
2026-05-17 03:21:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,3,0,3,2,1,2,3,1,0,2,0.8,0,0,0,1,0,0
2026-05-08 08:24:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,3,1,3,1,1,8,0,0,2,1.0,0,1,0,0,0,0
2026-05-17 19:38:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,2,3,1,2,19,0,0,2,0.6,1,0,0,0,0,0
2026-05-21 15:02:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,3,2,1,2,15,0,1,3,1.0,1,0,0,0,0,0
2026-05-22 06:21:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,4,3,1,2,1,1,6,1,0,2,1.0,0,1,0,0,0,0
2026-05-22 10:11:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,3,2,1,2,10,0,0,2,1.0,1,0,0,0,0,0
2026-05-12 23:13:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,1,2,1,1,23,1,0,2,1.0,0,1,0,0,0,0
2026-05-31 07:13:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,6,1,3,3,1,2,7,0,0,2,0.8,1,0,0,0,0,0
2026-05-23 19:20:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,2,1,1,2,19,0,0,2,0.8,1,0,0,0,0,0
2026-05-22 04:02:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,13,2,6,9,2,4,1,1,1,3,0.8,0,0,0,0,0,1
2026-05-30 20:11:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,1,1,1,1,20,1,0,2,0.8,1,0,0,0,0,0
2026-05-22 11:13:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,0,3,3,1,1,11,0,0,2,0.8,1,0,0,0,0,0
2026-05-27 17:12:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,1,1,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-03 14:30:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,3,1,1,1,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-14 15:47:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,2,1,1,1,15,0,0,2,0.8,1,0,0,0,0,0
2026-05-03 13:14:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,1,1,1,1,13,0,0,2,0.8,1,0,0,0,0,0
2026-05-10 02:47:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,5140,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,0,3,3,1,2,2,1,0,2,0.6,0,0,0,0,1,0
2026-05-16 07:43:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,1,2,2,1,1,7,0,0,2,1.0,0,0,0,1,0,0
2026-05-19 15:54:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,5,2,1,1,1,1,15,0,0,2,1.0,0,1,0,0,0,0
2026-05-29 13:06:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,1,2,2,1,2,13,0,0,2,0.6,1,0,0,0,0,0
2026-05-22 17:24:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,1,2,1,2,17,0,1,3,0.8,1,0,0,0,0,0
2026-05-23 15:57:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,0,1,1,1,2,15,0,0,2,0.6,1,0,0,0,0,0
2026-05-22 22:34:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,2,2,1,1,22,1,1,3,1.0,1,0,0,0,0,0
2026-05-05 03:33:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,2,0,3,1,1,3,1,0,2,1.0,0,1,0,0,0,0
2026-05-25 03:17:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,34,0,28,1,1,22,1,1,3,1.0,0,1,0,0,0,0
2026-05-26 12:40:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,0,4,18,1,4,0,1,1,3,0.6,0,0,0,0,1,0
2026-05-31 03:31:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,1,1,3,1,1,3,1,0,2,1.0,1,0,0,0,0,0
2026-05-06 16:10:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,3,5,12,1,5,15,0,1,3,0.8,1,0,0,0,0,0
2026-05-17 13:11:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,2,3,1,1,13,0,1,3,0.8,1,0,0,0,0,0
2026-05-15 13:44:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,High,T1003 - OS Credential Dumping,12,0,24,23,5,3,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-27 20:15:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,3,2,1,2,20,1,0,2,0.6,1,0,0,0,0,0
2026-05-18 20:31:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,3,3,1,1,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-24 17:20:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,2,1,2,1,1,2,17,0,0,2,1.0,1,0,0,0,0,0
2026-05-26 10:19:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,12,3,7,12,1,5,3,1,1,3,0.8,0,0,0,0,1,0
2026-05-27 14:12:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,5,2,1,2,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-28 00:25:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,1,3,1,1,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-21 12:01:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,5,1,1,2,12,0,1,3,1.0,1,0,0,0,0,0
2026-05-22 06:48:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,3,2,0,1,1,1,6,1,0,2,1.0,0,1,0,0,0,0
2026-05-22 05:11:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,1,2,1,1,5,1,1,3,0.8,1,0,0,0,0,0
2026-05-06 16:24:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,3,1,1,2,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-07 01:57:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,5,0,2,2,1,1,1,1,0,2,0.6,0,0,0,0,1,0
2026-05-06 19:41:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,3,3,1,2,19,0,1,3,1.0,1,0,0,0,0,0
2026-05-10 02:44:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,2,1,1,1,2,1,0,2,0.6,1,0,0,0,0,0
2026-05-04 12:57:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,2,3,1,2,12,0,0,2,0.8,1,0,0,0,0,0
2026-05-12 03:44:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,0,1,1,1,3,1,0,2,1.0,0,1,0,0,0,0
2026-05-30 20:21:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,3,0,1,3,1,2,20,1,0,2,0.6,1,0,0,0,0,0
2026-05-13 04:43:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,3,0,1,1,1,4,1,0,2,1.0,0,1,0,0,0,0
2026-05-26 16:25:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,3,2,1,1,16,0,1,3,0.8,1,0,0,0,0,0
2026-05-20 23:07:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,0,2,3,1,1,23,1,1,3,0.6,1,0,0,0,0,0
2026-05-19 15:08:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,4,3,1,1,15,0,0,2,0.8,1,0,0,0,0,0
2026-05-12 01:32:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,2,1,3,3,1,2,1,1,0,2,0.6,1,0,0,0,0,0
2026-05-23 05:48:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,3,0,3,1,1,5,1,0,2,1.0,0,1,0,0,0,0
2026-05-10 01:52:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4688,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,1,1,1,1,1,1,0,2,0.8,0,0,0,1,0,0
2026-05-03 15:20:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,6,1,2,1,1,2,15,0,0,2,0.6,1,0,0,0,0,0
2026-05-23 06:50:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,1,2,1,1,6,1,1,3,0.6,1,0,0,0,0,0
2026-05-13 15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,11,26,1,29,6,2,18,0,1,3,1.0,0,1,0,0,0,0
2026-05-10 03:37:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,4,0,1,1,1,2,3,1,0,2,0.8,0,0,0,0,1,0
2026-05-26 07:24:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,1,8,8,1,4,18,0,1,3,0.6,1,0,0,0,0,0
2026-05-13 15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,20,0,32,6,3,0,1,1,3,1.0,0,1,0,0,0,0
2026-05-15 13:44:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,10,1,14,34,3,3,9,0,1,3,1.0,0,0,1,0,0,0
2026-05-09 23:50:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,1,2,1,2,23,1,0,2,0.8,1,0,0,0,0,0
2026-05-17 01:38:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,0,2,3,1,1,1,1,1,3,0.6,1,0,0,0,0,0
2026-05-23 14:39:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,0,2,2,1,1,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-03 14:30:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,1,1,1,1,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-04 00:13:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,9,1,16,17,4,2,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-11 01:02:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,5,1,1,2,1,1,1,3,1.0,1,0,0,0,0,0
2026-05-09 12:11:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,0,3,1,1,1,12,0,0,2,0.6,1,0,0,0,0,0
2026-05-09 06:30:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,2,3,1,1,6,1,1,3,1.0,1,0,0,0,0,0
2026-05-05 01:36:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,2,1,1,1,1,1,0,2,0.6,1,0,0,0,0,0
2026-05-05 03:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,12,16,0,37,4,2,17,0,1,3,1.0,0,1,0,0,0,0
2026-05-22 11:31:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,3,2,1,2,11,0,1,3,1.0,1,0,0,0,0,0
2026-05-17 23:10:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4688,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,0,2,1,1,1,23,1,0,2,0.6,0,0,0,1,0,0
2026-05-08 06:44:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,5,4,1,2,6,1,1,3,1.0,1,0,0,0,0,0
2026-05-27 04:33:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,3,1,1,2,4,1,0,2,0.8,1,0,0,0,0,0
2026-05-13 15:41:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,1,3,3,1,2,15,0,0,2,1.0,1,0,0,0,0,0
2026-05-07 08:24:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,3,1,1,2,8,0,0,2,0.8,1,0,0,0,0,0
2026-05-11 13:23:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,5140,benign_remote_admin,Low,Benign Administrative Activity,6,1,3,2,1,2,13,0,0,2,0.6,0,0,0,0,1,0
2026-05-29 19:29:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,2,3,1,1,19,0,0,2,0.8,1,0,0,0,0,0
2026-05-26 01:37:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,1,2,1,1,1,1,1,3,0.6,1,0,0,0,0,0
2026-05-16 23:52:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,2,4,15,1,4,0,1,1,3,0.6,1,0,0,0,0,0
2026-05-05 18:40:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,6,1,1,3,1,2,18,0,0,2,0.6,1,0,0,0,0,0
2026-05-21 11:45:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,1,4,3,1,2,11,0,0,2,1.0,0,0,0,1,0,0
2026-05-24 16:35:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,3,1,1,2,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-08 04:04:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,25,1,32,1,2,18,0,1,3,1.0,0,1,0,0,0,0
2026-05-31 03:43:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,2,3,1,1,3,1,0,2,0.8,1,0,0,0,0,0
2026-05-22 05:57:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,2,2,1,1,5,1,0,2,0.8,1,0,0,0,0,0
2026-05-28 10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,domain_enumeration,High,T1087 - Account Discovery,11,2,13,25,4,2,17,0,1,3,1.0,0,0,1,0,0,0
2026-05-26 16:36:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,3,1,1,1,1,16,0,0,2,1.0,0,1,0,0,0,0
2026-05-19 16:17:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,0,1,3,1,1,16,0,0,2,0.6,1,0,0,0,0,0
2026-05-03 19:41:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4688,remote_service_creation,High,T1543.003 - Windows Service,13,1,5,11,1,4,11,0,1,3,0.8,0,0,0,1,0,0
2026-05-05 21:45:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,2,3,1,1,21,1,1,3,1.0,1,0,0,0,0,0
2026-05-07 01:45:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,18,0,40,6,3,13,0,1,3,1.0,0,1,0,0,0,0
2026-05-23 00:29:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,2,3,1,1,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-13 17:02:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,0,3,2,1,2,17,0,0,2,0.6,1,0,0,0,0,0
2026-05-25 11:58:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,3,1,1,1,11,0,0,2,0.8,1,0,0,0,0,0
2026-05-13 04:35:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,3,4,1,1,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-20 05:11:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,1,1,1,5,1,0,2,0.8,1,0,0,0,0,0
2026-05-03 03:37:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,1,3,2,1,2,3,1,0,2,1.0,1,0,0,0,0,0
2026-05-30 19:45:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,20,0,38,1,1,0,1,1,3,1.0,0,1,0,0,0,0
2026-05-13 23:22:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,2,2,1,1,23,1,0,2,0.8,1,0,0,0,0,0
2026-05-30 14:38:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,2,3,1,1,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-12 04:52:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,0,1,2,1,2,4,1,0,2,1.0,0,0,0,1,0,0
2026-05-10 08:11:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,3,3,1,2,8,0,1,3,1.0,1,0,0,0,0,0
2026-05-01 08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,35,1,36,1,1,2,1,1,3,1.0,0,1,0,0,0,0
2026-05-12 15:21:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,1,2,3,1,1,15,0,0,2,0.6,1,0,0,0,0,0
2026-05-25 20:07:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,2,1,1,1,20,1,0,2,1.0,1,0,0,0,0,0
